timestamp,index,memory_used_mib,memory_total_mib,utilization_gpu_percent,power_watts
2026/09/26 00:35:21.638, 0, 0, 97871, 0, 75.07
2026/09/26 00:35:21.641, 1, 0, 97871, 0, 103.42
2026/09/26 00:35:21.645, 2, 0, 97871, 0, 77.36
2026/09/26 00:35:21.648, 3, 0, 97871, 0, 79.05
2026/09/26 00:35:21.852, 0, 0, 97871, 0, 74.86
2026/09/26 00:35:21.852, 1, 0, 97871, 0, 92.92
2026/09/26 00:35:21.852, 2, 0, 97871, 0, 77.10
2026/09/26 00:35:21.852, 3, 0, 97871, 0, 78.74
2026/09/26 00:35:22.052, 0, 0, 97871, 0, 74.62
2026/09/26 00:35:22.052, 1, 0, 97871, 0, 82.37
2026/09/26 00:35:22.052, 2, 0, 97871, 0, 76.80
2026/09/26 00:35:22.052, 3, 0, 97871, 0, 78.49
2026/09/26 00:35:22.252, 0, 0, 97871, 0, 74.42
2026/09/26 00:35:22.252, 1, 0, 97871, 0, 77.82
2026/09/26 00:35:22.252, 2, 0, 97871, 0, 76.53
2026/09/26 00:35:22.252, 3, 0, 97871, 0, 78.23
2026/09/26 00:35:22.452, 0, 0, 97871, 0, 74.23
2026/09/26 00:35:22.452, 1, 0, 97871, 0, 77.58
2026/09/26 00:35:22.452, 2, 0, 97871, 0, 76.35
2026/09/26 00:35:22.452, 3, 0, 97871, 0, 78.04
2026/09/26 00:35:22.652, 0, 0, 97871, 0, 74.07
2026/09/26 00:35:22.652, 1, 0, 97871, 0, 77.34
2026/09/26 00:35:22.652, 2, 0, 97871, 0, 76.16
2026/09/26 00:35:22.652, 3, 0, 97871, 0, 77.83
2026/09/26 00:35:22.852, 0, 0, 97871, 0, 73.95
2026/09/26 00:35:22.852, 1, 0, 97871, 0, 77.14
2026/09/26 00:35:22.852, 2, 0, 97871, 0, 75.94
2026/09/26 00:35:22.852, 3, 0, 97871, 0, 77.68
2026/09/26 00:35:23.052, 0, 0, 97871, 0, 73.91
2026/09/26 00:35:23.053, 1, 0, 97871, 0, 76.99
2026/09/26 00:35:23.053, 2, 0, 97871, 0, 75.85
2026/09/26 00:35:23.053, 3, 0, 97871, 0, 77.56
2026/09/26 00:35:23.253, 0, 0, 97871, 0, 73.87
2026/09/26 00:35:23.253, 1, 0, 97871, 0, 76.91
2026/09/26 00:35:23.253, 2, 0, 97871, 0, 75.81
2026/09/26 00:35:23.253, 3, 0, 97871, 0, 77.50
2026/09/26 00:35:23.453, 0, 0, 97871, 0, 73.87
2026/09/26 00:35:23.453, 1, 0, 97871, 0, 76.85
2026/09/26 00:35:23.453, 2, 0, 97871, 0, 75.76
2026/09/26 00:35:23.453, 3, 0, 97871, 0, 77.43
2026/09/26 00:35:23.653, 0, 0, 97871, 0, 73.85
2026/09/26 00:35:23.653, 1, 0, 97871, 0, 76.84
2026/09/26 00:35:23.653, 2, 0, 97871, 0, 75.72
2026/09/26 00:35:23.654, 3, 0, 97871, 0, 77.41
2026/09/26 00:35:23.854, 0, 0, 97871, 0, 73.86
2026/09/26 00:35:23.854, 1, 0, 97871, 0, 76.82
2026/09/26 00:35:23.854, 2, 0, 97871, 0, 75.76
2026/09/26 00:35:23.854, 3, 0, 97871, 0, 77.38
2026/09/26 00:35:24.054, 0, 0, 97871, 0, 73.83
2026/09/26 00:35:24.054, 1, 0, 97871, 0, 76.81
2026/09/26 00:35:24.054, 2, 0, 97871, 0, 75.74
2026/09/26 00:35:24.054, 3, 0, 97871, 0, 77.36
2026/09/26 00:35:24.254, 0, 0, 97871, 0, 73.83
2026/09/26 00:35:24.254, 1, 0, 97871, 0, 76.79
2026/09/26 00:35:24.254, 2, 0, 97871, 0, 75.69
2026/09/26 00:35:24.254, 3, 0, 97871, 0, 77.33
2026/09/26 00:35:24.454, 0, 0, 97871, 0, 73.82
2026/09/26 00:35:24.454, 1, 0, 97871, 0, 76.77
2026/09/26 00:35:24.454, 2, 0, 97871, 0, 75.71
2026/09/26 00:35:24.454, 3, 0, 97871, 0, 77.34
2026/09/26 00:35:24.654, 0, 0, 97871, 0, 73.82
2026/09/26 00:35:24.654, 1, 0, 97871, 0, 76.72
2026/09/26 00:35:24.654, 2, 0, 97871, 0, 75.73
2026/09/26 00:35:24.654, 3, 0, 97871, 0, 77.32
2026/09/26 00:35:24.854, 0, 0, 97871, 0, 73.81
2026/09/26 00:35:24.854, 1, 0, 97871, 0, 76.73
2026/09/26 00:35:24.854, 2, 0, 97871, 0, 75.68
2026/09/26 00:35:24.854, 3, 0, 97871, 0, 77.33
2026/09/26 00:35:25.054, 0, 0, 97871, 0, 73.82
2026/09/26 00:35:25.054, 1, 0, 97871, 0, 76.72
2026/09/26 00:35:25.055, 2, 0, 97871, 0, 75.66
2026/09/26 00:35:25.055, 3, 0, 97871, 0, 77.29
2026/09/26 00:35:25.255, 0, 0, 97871, 0, 73.81
2026/09/26 00:35:25.255, 1, 0, 97871, 0, 76.71
2026/09/26 00:35:25.255, 2, 0, 97871, 0, 75.69
2026/09/26 00:35:25.255, 3, 0, 97871, 0, 77.28
2026/09/26 00:35:25.455, 0, 0, 97871, 0, 73.80
2026/09/26 00:35:25.455, 1, 0, 97871, 0, 76.69
2026/09/26 00:35:25.455, 2, 0, 97871, 0, 75.65
2026/09/26 00:35:25.455, 3, 0, 97871, 0, 77.23
2026/09/26 00:35:25.655, 0, 0, 97871, 0, 73.79
2026/09/26 00:35:25.655, 1, 0, 97871, 0, 76.71
2026/09/26 00:35:25.655, 2, 0, 97871, 0, 75.60
2026/09/26 00:35:25.655, 3, 0, 97871, 0, 77.23
2026/09/26 00:35:25.855, 0, 0, 97871, 0, 73.78
2026/09/26 00:35:25.855, 1, 0, 97871, 0, 76.68
2026/09/26 00:35:25.855, 2, 0, 97871, 0, 75.62
2026/09/26 00:35:25.855, 3, 0, 97871, 0, 77.18
2026/09/26 00:35:26.055, 0, 0, 97871, 0, 73.76
2026/09/26 00:35:26.055, 1, 0, 97871, 0, 76.67
2026/09/26 00:35:26.055, 2, 0, 97871, 0, 75.62
2026/09/26 00:35:26.055, 3, 0, 97871, 0, 77.18
2026/09/26 00:35:26.255, 0, 0, 97871, 0, 73.76
2026/09/26 00:35:26.255, 1, 0, 97871, 0, 76.65
2026/09/26 00:35:26.255, 2, 0, 97871, 0, 75.55
2026/09/26 00:35:26.255, 3, 0, 97871, 0, 77.17
2026/09/26 00:35:26.456, 0, 0, 97871, 0, 73.76
2026/09/26 00:35:26.456, 1, 0, 97871, 0, 76.66
2026/09/26 00:35:26.456, 2, 0, 97871, 0, 75.54
2026/09/26 00:35:26.456, 3, 0, 97871, 0, 77.17
2026/09/26 00:35:26.656, 0, 0, 97871, 0, 73.76
2026/09/26 00:35:26.656, 1, 0, 97871, 0, 76.66
2026/09/26 00:35:26.656, 2, 0, 97871, 0, 75.56
2026/09/26 00:35:26.656, 3, 0, 97871, 0, 77.15
2026/09/26 00:35:26.856, 0, 0, 97871, 0, 73.76
2026/09/26 00:35:26.856, 1, 0, 97871, 0, 76.67
2026/09/26 00:35:26.856, 2, 0, 97871, 0, 75.53
2026/09/26 00:35:26.856, 3, 0, 97871, 0, 77.16
2026/09/26 00:35:27.056, 0, 0, 97871, 0, 73.75
2026/09/26 00:35:27.056, 1, 0, 97871, 0, 76.66
2026/09/26 00:35:27.056, 2, 0, 97871, 0, 75.49
2026/09/26 00:35:27.056, 3, 0, 97871, 0, 77.15
2026/09/26 00:35:27.256, 0, 0, 97871, 0, 73.74
2026/09/26 00:35:27.256, 1, 0, 97871, 0, 76.65
2026/09/26 00:35:27.256, 2, 0, 97871, 0, 75.53
2026/09/26 00:35:27.256, 3, 0, 97871, 0, 77.15
2026/09/26 00:35:27.456, 0, 0, 97871, 0, 73.74
2026/09/26 00:35:27.456, 1, 0, 97871, 0, 76.61
2026/09/26 00:35:27.456, 2, 0, 97871, 0, 75.55
2026/09/26 00:35:27.456, 3, 0, 97871, 0, 77.14
2026/09/26 00:35:27.656, 0, 0, 97871, 0, 73.71
2026/09/26 00:35:27.656, 1, 0, 97871, 0, 76.58
2026/09/26 00:35:27.656, 2, 0, 97871, 0, 75.50
2026/09/26 00:35:27.657, 3, 0, 97871, 0, 77.13
2026/09/26 00:35:27.857, 0, 0, 97871, 0, 73.70
2026/09/26 00:35:27.857, 1, 0, 97871, 0, 76.56
2026/09/26 00:35:27.857, 2, 0, 97871, 0, 75.49
2026/09/26 00:35:27.857, 3, 0, 97871, 0, 77.11
2026/09/26 00:35:28.057, 0, 0, 97871, 0, 73.67
2026/09/26 00:35:28.057, 1, 0, 97871, 0, 76.56
2026/09/26 00:35:28.057, 2, 0, 97871, 0, 75.50
2026/09/26 00:35:28.057, 3, 0, 97871, 0, 77.11
2026/09/26 00:35:28.257, 0, 0, 97871, 0, 73.65
2026/09/26 00:35:28.257, 1, 0, 97871, 0, 76.52
2026/09/26 00:35:28.257, 2, 0, 97871, 0, 75.47
2026/09/26 00:35:28.257, 3, 0, 97871, 0, 77.10
2026/09/26 00:35:28.457, 0, 0, 97871, 0, 73.65
2026/09/26 00:35:28.457, 1, 0, 97871, 0, 76.51
2026/09/26 00:35:28.457, 2, 0, 97871, 0, 75.42
2026/09/26 00:35:28.457, 3, 0, 97871, 0, 77.08
2026/09/26 00:35:28.657, 0, 0, 97871, 0, 73.64
2026/09/26 00:35:28.657, 1, 0, 97871, 0, 76.51
2026/09/26 00:35:28.657, 2, 0, 97871, 0, 75.45
2026/09/26 00:35:28.657, 3, 0, 97871, 0, 77.08
2026/09/26 00:35:28.857, 0, 0, 97871, 0, 73.61
2026/09/26 00:35:28.857, 1, 0, 97871, 0, 76.48
2026/09/26 00:35:28.857, 2, 0, 97871, 0, 75.45
2026/09/26 00:35:28.857, 3, 0, 97871, 0, 77.07
2026/09/26 00:35:29.058, 0, 0, 97871, 0, 73.62
2026/09/26 00:35:29.058, 1, 0, 97871, 0, 76.42
2026/09/26 00:35:29.058, 2, 0, 97871, 0, 75.39
2026/09/26 00:35:29.058, 3, 0, 97871, 0, 77.06
2026/09/26 00:35:29.258, 0, 0, 97871, 0, 73.62
2026/09/26 00:35:29.258, 1, 0, 97871, 0, 76.40
2026/09/26 00:35:29.258, 2, 0, 97871, 0, 75.42
2026/09/26 00:35:29.258, 3, 0, 97871, 0, 77.03
2026/09/26 00:35:29.458, 0, 0, 97871, 0, 73.60
2026/09/26 00:35:29.458, 1, 0, 97871, 0, 76.42
2026/09/26 00:35:29.458, 2, 0, 97871, 0, 75.44
2026/09/26 00:35:29.458, 3, 0, 97871, 0, 77.03
2026/09/26 00:35:29.658, 0, 0, 97871, 0, 73.59
2026/09/26 00:35:29.658, 1, 0, 97871, 0, 76.38
2026/09/26 00:35:29.658, 2, 0, 97871, 0, 75.41
2026/09/26 00:35:29.658, 3, 0, 97871, 0, 77.02
2026/09/26 00:35:29.858, 0, 0, 97871, 0, 73.59
2026/09/26 00:35:29.858, 1, 0, 97871, 0, 76.39
2026/09/26 00:35:29.858, 2, 0, 97871, 0, 75.38
2026/09/26 00:35:29.858, 3, 0, 97871, 0, 76.99
2026/09/26 00:35:30.058, 0, 0, 97871, 0, 73.59
2026/09/26 00:35:30.058, 1, 0, 97871, 0, 76.40
2026/09/26 00:35:30.058, 2, 0, 97871, 0, 75.42
2026/09/26 00:35:30.058, 3, 0, 97871, 0, 76.99
2026/09/26 00:35:30.258, 0, 0, 97871, 0, 73.58
2026/09/26 00:35:30.259, 1, 0, 97871, 0, 76.41
2026/09/26 00:35:30.259, 2, 0, 97871, 0, 75.42
2026/09/26 00:35:30.259, 3, 0, 97871, 0, 76.99
2026/09/26 00:35:30.459, 0, 0, 97871, 0, 73.58
2026/09/26 00:35:30.459, 1, 0, 97871, 0, 76.45
2026/09/26 00:35:30.459, 2, 0, 97871, 0, 75.36
2026/09/26 00:35:30.459, 3, 0, 97871, 0, 76.96
2026/09/26 00:35:30.659, 0, 0, 97871, 0, 73.60
2026/09/26 00:35:30.659, 1, 0, 97871, 0, 76.53
2026/09/26 00:35:30.659, 2, 0, 97871, 0, 75.38
2026/09/26 00:35:30.659, 3, 0, 97871, 0, 76.95
2026/09/26 00:35:30.859, 0, 0, 97871, 0, 73.57
2026/09/26 00:35:30.859, 1, 0, 97871, 0, 76.59
2026/09/26 00:35:30.859, 2, 0, 97871, 0, 75.41
2026/09/26 00:35:30.859, 3, 0, 97871, 0, 76.96
2026/09/26 00:35:31.059, 0, 0, 97871, 0, 73.59
2026/09/26 00:35:31.059, 1, 0, 97871, 0, 76.65
2026/09/26 00:35:31.059, 2, 0, 97871, 0, 75.39
2026/09/26 00:35:31.059, 3, 0, 97871, 0, 76.93
2026/09/26 00:35:31.259, 0, 0, 97871, 0, 73.56
2026/09/26 00:35:31.259, 1, 0, 97871, 0, 76.69
2026/09/26 00:35:31.259, 2, 0, 97871, 0, 75.35
2026/09/26 00:35:31.259, 3, 0, 97871, 0, 76.92
2026/09/26 00:35:31.459, 0, 0, 97871, 0, 73.57
2026/09/26 00:35:31.459, 1, 0, 97871, 0, 76.70
2026/09/26 00:35:31.460, 2, 0, 97871, 0, 75.38
2026/09/26 00:35:31.460, 3, 0, 97871, 0, 76.88
2026/09/26 00:35:31.660, 0, 0, 97871, 0, 73.56
2026/09/26 00:35:31.660, 1, 0, 97871, 0, 76.69
2026/09/26 00:35:31.660, 2, 0, 97871, 0, 75.39
2026/09/26 00:35:31.660, 3, 0, 97871, 0, 76.86
2026/09/26 00:35:31.860, 0, 0, 97871, 0, 73.56
2026/09/26 00:35:31.860, 1, 0, 97871, 0, 76.69
2026/09/26 00:35:31.860, 2, 0, 97871, 0, 75.32
2026/09/26 00:35:31.860, 3, 0, 97871, 0, 76.83
2026/09/26 00:35:32.060, 0, 0, 97871, 0, 73.56
2026/09/26 00:35:32.060, 1, 0, 97871, 0, 76.67
2026/09/26 00:35:32.060, 2, 0, 97871, 0, 75.35
2026/09/26 00:35:32.060, 3, 0, 97871, 0, 76.83
2026/09/26 00:35:32.260, 0, 0, 97871, 0, 73.56
2026/09/26 00:35:32.260, 1, 0, 97871, 0, 76.68
2026/09/26 00:35:32.260, 2, 0, 97871, 0, 75.36
2026/09/26 00:35:32.260, 3, 0, 97871, 0, 76.80
2026/09/26 00:35:32.460, 0, 0, 97871, 0, 73.54
2026/09/26 00:35:32.460, 1, 0, 97871, 0, 76.65
2026/09/26 00:35:32.460, 2, 0, 97871, 0, 75.32
2026/09/26 00:35:32.460, 3, 0, 97871, 0, 76.82
2026/09/26 00:35:32.660, 0, 0, 97871, 0, 73.55
2026/09/26 00:35:32.661, 1, 0, 97871, 0, 76.65
2026/09/26 00:35:32.661, 2, 0, 97871, 0, 75.31
2026/09/26 00:35:32.661, 3, 0, 97871, 0, 76.80
2026/09/26 00:35:32.861, 0, 0, 97871, 0, 73.53
2026/09/26 00:35:32.861, 1, 0, 97871, 0, 76.64
2026/09/26 00:35:32.861, 2, 0, 97871, 0, 75.32
2026/09/26 00:35:32.861, 3, 0, 97871, 0, 76.81
2026/09/26 00:35:33.061, 0, 0, 97871, 0, 73.52
2026/09/26 00:35:33.061, 1, 0, 97871, 0, 76.62
2026/09/26 00:35:33.061, 2, 0, 97871, 0, 75.31
2026/09/26 00:35:33.061, 3, 0, 97871, 0, 76.78
2026/09/26 00:35:33.261, 0, 0, 97871, 0, 73.50
2026/09/26 00:35:33.262, 1, 0, 97871, 0, 76.59
2026/09/26 00:35:33.262, 2, 0, 97871, 0, 75.25
2026/09/26 00:35:33.262, 3, 0, 97871, 0, 76.79
2026/09/26 00:35:33.462, 0, 0, 97871, 0, 73.50
2026/09/26 00:35:33.462, 1, 0, 97871, 0, 76.59
2026/09/26 00:35:33.462, 2, 0, 97871, 0, 75.26
2026/09/26 00:35:33.462, 3, 0, 97871, 0, 76.77
2026/09/26 00:35:33.662, 0, 0, 97871, 0, 73.49
2026/09/26 00:35:33.662, 1, 0, 97871, 0, 76.58
2026/09/26 00:35:33.662, 2, 0, 97871, 0, 75.28
2026/09/26 00:35:33.662, 3, 0, 97871, 0, 76.77
2026/09/26 00:35:33.862, 0, 0, 97871, 0, 73.48
2026/09/26 00:35:33.862, 1, 0, 97871, 0, 76.57
2026/09/26 00:35:33.862, 2, 0, 97871, 0, 75.25
2026/09/26 00:35:33.862, 3, 0, 97871, 0, 76.75
2026/09/26 00:35:34.062, 0, 0, 97871, 0, 73.48
2026/09/26 00:35:34.062, 1, 0, 97871, 0, 76.54
2026/09/26 00:35:34.062, 2, 0, 97871, 0, 75.22
2026/09/26 00:35:34.062, 3, 0, 97871, 0, 76.76
2026/09/26 00:35:34.262, 0, 0, 97871, 0, 73.49
2026/09/26 00:35:34.262, 1, 0, 97871, 0, 76.53
2026/09/26 00:35:34.262, 2, 0, 97871, 0, 75.26
2026/09/26 00:35:34.262, 3, 0, 97871, 0, 76.75
2026/09/26 00:35:34.462, 0, 0, 97871, 0, 73.47
2026/09/26 00:35:34.463, 1, 0, 97871, 0, 76.50
2026/09/26 00:35:34.463, 2, 0, 97871, 0, 75.27
2026/09/26 00:35:34.463, 3, 0, 97871, 0, 76.74
2026/09/26 00:35:34.663, 0, 0, 97871, 0, 73.43
2026/09/26 00:35:34.663, 1, 0, 97871, 0, 76.49
2026/09/26 00:35:34.663, 2, 0, 97871, 0, 75.22
2026/09/26 00:35:34.663, 3, 0, 97871, 0, 76.72
2026/09/26 00:35:34.863, 0, 0, 97871, 0, 73.44
2026/09/26 00:35:34.863, 1, 0, 97871, 0, 76.46
2026/09/26 00:35:34.863, 2, 0, 97871, 0, 75.24
2026/09/26 00:35:34.863, 3, 0, 97871, 0, 76.73
2026/09/26 00:35:35.063, 0, 0, 97871, 0, 73.41
2026/09/26 00:35:35.063, 1, 0, 97871, 0, 76.47
2026/09/26 00:35:35.063, 2, 0, 97871, 0, 75.25
2026/09/26 00:35:35.063, 3, 0, 97871, 0, 76.72
2026/09/26 00:35:35.263, 0, 0, 97871, 0, 73.39
2026/09/26 00:35:35.263, 1, 0, 97871, 0, 76.47
2026/09/26 00:35:35.263, 2, 0, 97871, 0, 75.21
2026/09/26 00:35:35.263, 3, 0, 97871, 0, 76.71
2026/09/26 00:35:35.463, 0, 0, 97871, 0, 73.39
2026/09/26 00:35:35.463, 1, 0, 97871, 0, 76.46
2026/09/26 00:35:35.463, 2, 0, 97871, 0, 75.20
2026/09/26 00:35:35.463, 3, 0, 97871, 0, 76.71
2026/09/26 00:35:35.664, 0, 0, 97871, 0, 73.38
2026/09/26 00:35:35.664, 1, 0, 97871, 0, 76.45
2026/09/26 00:35:35.664, 2, 0, 97871, 0, 75.21
2026/09/26 00:35:35.664, 3, 0, 97871, 0, 76.71
2026/09/26 00:35:35.864, 0, 0, 97871, 0, 73.38
2026/09/26 00:35:35.864, 1, 0, 97871, 0, 76.44
2026/09/26 00:35:35.864, 2, 0, 97871, 0, 75.23
2026/09/26 00:35:35.864, 3, 0, 97871, 0, 76.68
2026/09/26 00:35:36.064, 0, 0, 97871, 0, 73.40
2026/09/26 00:35:36.064, 1, 0, 97871, 0, 76.42
2026/09/26 00:35:36.064, 2, 0, 97871, 0, 75.18
2026/09/26 00:35:36.064, 3, 0, 97871, 0, 76.68
2026/09/26 00:35:36.264, 0, 0, 97871, 0, 73.40
2026/09/26 00:35:36.264, 1, 0, 97871, 0, 76.40
2026/09/26 00:35:36.264, 2, 0, 97871, 0, 75.20
2026/09/26 00:35:36.264, 3, 0, 97871, 0, 76.65
2026/09/26 00:35:36.464, 0, 0, 97871, 0, 73.40
2026/09/26 00:35:36.464, 1, 0, 97871, 0, 76.41
2026/09/26 00:35:36.464, 2, 0, 97871, 0, 75.23
2026/09/26 00:35:36.464, 3, 0, 97871, 0, 76.63
2026/09/26 00:35:36.664, 0, 0, 97871, 0, 73.40
2026/09/26 00:35:36.664, 1, 0, 97871, 0, 76.39
2026/09/26 00:35:36.664, 2, 0, 97871, 0, 75.20
2026/09/26 00:35:36.664, 3, 0, 97871, 0, 76.61
2026/09/26 00:35:36.864, 0, 0, 97871, 0, 73.40
2026/09/26 00:35:36.865, 1, 0, 97871, 0, 76.36
2026/09/26 00:35:36.865, 2, 0, 97871, 0, 75.16
2026/09/26 00:35:36.865, 3, 0, 97871, 0, 76.59
2026/09/26 00:35:37.065, 0, 0, 97871, 0, 73.38
2026/09/26 00:35:37.065, 1, 0, 97871, 0, 76.36
2026/09/26 00:35:37.065, 2, 0, 97871, 0, 75.21
2026/09/26 00:35:37.065, 3, 0, 97871, 0, 76.57
2026/09/26 00:35:37.265, 0, 0, 97871, 0, 73.36
2026/09/26 00:35:37.265, 1, 0, 97871, 0, 76.36
2026/09/26 00:35:37.265, 2, 0, 97871, 0, 75.23
2026/09/26 00:35:37.265, 3, 0, 97871, 0, 76.55
2026/09/26 00:35:37.465, 0, 0, 97871, 0, 73.37
