timestamp,gpu_index,memory_used_mib,memory_total_mib,gpu_utilization_percent,power_watts
2026/09/22 22:20:36.264, 0, 0, 97871, 0, 73.68
2026/09/22 22:20:36.268, 1, 0, 97871, 0, 76.02
2026/09/22 22:20:36.271, 2, 0, 97871, 0, 73.68
2026/09/22 22:20:36.275, 3, 0, 97871, 0, 73.98
2026/09/22 22:20:36.478, 0, 0, 97871, 0, 73.66
2026/09/22 22:20:36.478, 1, 0, 97871, 0, 76.03
2026/09/22 22:20:36.478, 2, 0, 97871, 0, 73.68
2026/09/22 22:20:36.478, 3, 0, 97871, 0, 73.95
2026/09/22 22:20:36.678, 0, 0, 97871, 0, 73.60
2026/09/22 22:20:36.678, 1, 0, 97871, 0, 76.01
2026/09/22 22:20:36.678, 2, 0, 97871, 0, 73.66
2026/09/22 22:20:36.678, 3, 0, 97871, 0, 73.93
2026/09/22 22:20:36.878, 0, 0, 97871, 0, 73.58
2026/09/22 22:20:36.878, 1, 0, 97871, 0, 76.02
2026/09/22 22:20:36.878, 2, 0, 97871, 0, 73.67
2026/09/22 22:20:36.878, 3, 0, 97871, 0, 73.94
2026/09/22 22:20:37.079, 0, 0, 97871, 0, 73.55
2026/09/22 22:20:37.079, 1, 0, 97871, 0, 76.02
2026/09/22 22:20:37.079, 2, 0, 97871, 0, 73.68
2026/09/22 22:20:37.079, 3, 0, 97871, 0, 73.93
2026/09/22 22:20:37.279, 0, 0, 97871, 0, 73.55
2026/09/22 22:20:37.279, 1, 0, 97871, 0, 76.01
2026/09/22 22:20:37.279, 2, 0, 97871, 0, 73.68
2026/09/22 22:20:37.279, 3, 0, 97871, 0, 73.92
2026/09/22 22:20:37.479, 0, 0, 97871, 0, 73.55
2026/09/22 22:20:37.479, 1, 0, 97871, 0, 76.01
2026/09/22 22:20:37.479, 2, 0, 97871, 0, 73.66
2026/09/22 22:20:37.479, 3, 0, 97871, 0, 73.92
2026/09/22 22:20:37.679, 0, 0, 97871, 0, 73.56
2026/09/22 22:20:37.679, 1, 0, 97871, 0, 76.02
2026/09/22 22:20:37.679, 2, 0, 97871, 0, 73.66
2026/09/22 22:20:37.679, 3, 0, 97871, 0, 73.93
2026/09/22 22:20:37.879, 0, 0, 97871, 0, 73.53
2026/09/22 22:20:37.879, 1, 0, 97871, 0, 76.02
2026/09/22 22:20:37.879, 2, 0, 97871, 0, 73.64
2026/09/22 22:20:37.879, 3, 0, 97871, 0, 73.92
2026/09/22 22:20:38.079, 0, 0, 97871, 0, 73.52
2026/09/22 22:20:38.079, 1, 0, 97871, 0, 76.02
2026/09/22 22:20:38.079, 2, 0, 97871, 0, 73.62
