timestamp,gpu_index,memory_used_mib,memory_total_mib,gpu_utilization_percent,power_watts
2026/09/22 22:36:25.672, 0, 0, 97871, 0, 73.59
2026/09/22 22:36:25.676, 1, 0, 97871, 0, 76.01
2026/09/22 22:36:25.679, 2, 0, 97871, 0, 73.57
2026/09/22 22:36:25.683, 3, 0, 97871, 0, 73.92
2026/09/22 22:36:25.886, 0, 0, 97871, 0, 73.59
2026/09/22 22:36:25.886, 1, 0, 97871, 0, 75.99
2026/09/22 22:36:25.887, 2, 0, 97871, 0, 73.56
2026/09/22 22:36:25.887, 3, 0, 97871, 0, 73.92
2026/09/22 22:36:26.087, 0, 0, 97871, 0, 73.59
2026/09/22 22:36:26.087, 1, 0, 97871, 0, 75.98
2026/09/22 22:36:26.087, 2, 0, 97871, 0, 73.56
2026/09/22 22:36:26.087, 3, 0, 97871, 0, 73.92
2026/09/22 22:36:26.287, 0, 0, 97871, 0, 73.59
2026/09/22 22:36:26.287, 1, 0, 97871, 0, 76.00
2026/09/22 22:36:26.287, 2, 0, 97871, 0, 73.57
2026/09/22 22:36:26.287, 3, 0, 97871, 0, 73.90
2026/09/22 22:36:26.487, 0, 0, 97871, 0, 73.57
2026/09/22 22:36:26.487, 1, 0, 97871, 0, 76.00
2026/09/22 22:36:26.487, 2, 0, 97871, 0, 73.56
2026/09/22 22:36:26.487, 3, 0, 97871, 0, 73.92
2026/09/22 22:36:26.687, 0, 0, 97871, 0, 73.57
2026/09/22 22:36:26.687, 1, 0, 97871, 0, 76.01
2026/09/22 22:36:26.687, 2, 0, 97871, 0, 73.56
2026/09/22 22:36:26.687, 3, 0, 97871, 0, 73.92
2026/09/22 22:36:26.887, 0, 0, 97871, 0, 73.54
2026/09/22 22:36:26.887, 1, 0, 97871, 0, 75.96
2026/09/22 22:36:26.887, 2, 0, 97871, 0, 73.54
2026/09/22 22:36:26.887, 3, 0, 97871, 0, 73.87
2026/09/22 22:36:27.087, 0, 0, 97871, 0, 73.51
2026/09/22 22:36:27.087, 1, 0, 97871, 0, 75.95
2026/09/22 22:36:27.087, 2, 0, 97871, 0, 73.53
