timestamp,gpu_index,memory_used_mib,memory_total_mib,gpu_utilization_percent,power_watts
2026/09/22 22:16:04.233, 0, 0, 97871, 0, 73.31
2026/09/22 22:16:04.237, 1, 0, 97871, 0, 75.34
2026/09/22 22:16:04.240, 2, 0, 97871, 0, 73.35
2026/09/22 22:16:04.244, 3, 0, 97871, 0, 73.61
2026/09/22 22:16:04.447, 0, 0, 97871, 0, 73.33
2026/09/22 22:16:04.447, 1, 0, 97871, 0, 75.35
2026/09/22 22:16:04.447, 2, 0, 97871, 0, 73.32
2026/09/22 22:16:04.447, 3, 0, 97871, 0, 73.62
2026/09/22 22:16:04.648, 0, 0, 97871, 0, 73.32
2026/09/22 22:16:04.648, 1, 0, 97871, 0, 75.36
2026/09/22 22:16:04.648, 2, 0, 97871, 0, 73.31
2026/09/22 22:16:04.648, 3, 0, 97871, 0, 73.62
2026/09/22 22:16:04.848, 0, 0, 97871, 0, 73.32
2026/09/22 22:16:04.848, 1, 0, 97871, 0, 75.38
2026/09/22 22:16:04.848, 2, 0, 97871, 0, 73.30
2026/09/22 22:16:04.848, 3, 0, 97871, 0, 73.63
2026/09/22 22:16:05.048, 0, 0, 97871, 0, 73.32
2026/09/22 22:16:05.048, 1, 0, 97871, 0, 75.38
2026/09/22 22:16:05.048, 2, 0, 97871, 0, 73.30
2026/09/22 22:16:05.048, 3, 0, 97871, 0, 73.64
2026/09/22 22:16:05.248, 0, 0, 97871, 0, 73.31
2026/09/22 22:16:05.248, 1, 0, 97871, 0, 75.38
2026/09/22 22:16:05.248, 2, 0, 97871, 0, 73.27
2026/09/22 22:16:05.248, 3, 0, 97871, 0, 73.63
2026/09/22 22:16:05.448, 0, 0, 97871, 0, 73.26
2026/09/22 22:16:05.448, 1, 0, 97871, 0, 75.37
2026/09/22 22:16:05.448, 2, 0, 97871, 0, 73.25
2026/09/22 22:16:05.448, 3, 0, 97871, 0, 73.63
2026/09/22 22:16:05.648, 0, 0, 97871, 0, 73.23
2026/09/22 22:16:05.648, 1, 0, 97871, 0, 75.39
2026/09/22 22:16:05.648, 2, 0, 97871, 0, 73.25
2026/09/22 22:16:05.648, 3, 0, 97871, 0, 73.63
2026/09/22 22:16:05.848, 0, 0, 97871, 0, 73.20
2026/09/22 22:16:05.848, 1, 0, 97871, 0, 75.38
2026/09/22 22:16:05.848, 2, 0, 97871, 0, 73.25
2026/09/22 22:16:05.848, 3, 0, 97871, 0, 73.61
2026/09/22 22:16:06.049, 0, 0, 97871, 0, 73.19
