timestamp,index,memory_used_mib,memory_total_mib,utilization_gpu_percent,power_watts
2026/09/26 00:28:40.356, 0, 0, 97871, 0, 76.64
2026/09/26 00:28:40.360, 1, 0, 97871, 0, 78.76
2026/09/26 00:28:40.363, 2, 0, 97871, 0, 78.30
2026/09/26 00:28:40.367, 3, 0, 97871, 0, 80.09
2026/09/26 00:28:40.570, 0, 0, 97871, 0, 76.23
2026/09/26 00:28:40.570, 1, 0, 97871, 0, 78.45
2026/09/26 00:28:40.570, 2, 0, 97871, 0, 77.82
2026/09/26 00:28:40.570, 3, 0, 97871, 0, 79.21
2026/09/26 00:28:40.770, 0, 0, 97871, 0, 75.81
2026/09/26 00:28:40.771, 1, 0, 97871, 0, 78.18
2026/09/26 00:28:40.771, 2, 0, 97871, 0, 77.49
2026/09/26 00:28:40.771, 3, 0, 97871, 0, 78.89
2026/09/26 00:28:40.971, 0, 0, 97871, 0, 75.52
2026/09/26 00:28:40.971, 1, 0, 97871, 0, 77.91
2026/09/26 00:28:40.971, 2, 0, 97871, 0, 77.19
2026/09/26 00:28:40.971, 3, 0, 97871, 0, 78.64
2026/09/26 00:28:41.171, 0, 0, 97871, 0, 75.26
2026/09/26 00:28:41.171, 1, 0, 97871, 0, 77.69
2026/09/26 00:28:41.171, 2, 0, 97871, 0, 76.86
2026/09/26 00:28:41.171, 3, 0, 97871, 0, 78.40
2026/09/26 00:28:41.371, 0, 0, 97871, 0, 75.02
2026/09/26 00:28:41.371, 1, 0, 97871, 0, 77.51
2026/09/26 00:28:41.371, 2, 0, 97871, 0, 76.65
2026/09/26 00:28:41.371, 3, 0, 97871, 0, 78.18
2026/09/26 00:28:41.571, 0, 0, 97871, 0, 74.79
2026/09/26 00:28:41.571, 1, 0, 97871, 0, 77.37
2026/09/26 00:28:41.571, 2, 0, 97871, 0, 76.49
2026/09/26 00:28:41.571, 3, 0, 97871, 0, 78.00
2026/09/26 00:28:41.771, 0, 0, 97871, 0, 74.58
2026/09/26 00:28:41.771, 1, 0, 97871, 0, 77.29
2026/09/26 00:28:41.771, 2, 0, 97871, 0, 76.28
2026/09/26 00:28:41.771, 3, 0, 97871, 0, 77.86
2026/09/26 00:28:41.971, 0, 0, 97871, 0, 74.42
2026/09/26 00:28:41.971, 1, 0, 97871, 0, 77.23
2026/09/26 00:28:41.971, 2, 0, 97871, 0, 76.12
2026/09/26 00:28:41.971, 3, 0, 97871, 0, 77.75
2026/09/26 00:28:42.172, 0, 0, 97871, 0, 74.29
2026/09/26 00:28:42.172, 1, 0, 97871, 0, 77.19
2026/09/26 00:28:42.172, 2, 0, 97871, 0, 76.04
2026/09/26 00:28:42.172, 3, 0, 97871, 0, 77.66
2026/09/26 00:28:42.372, 0, 0, 97871, 0, 74.19
2026/09/26 00:28:42.372, 1, 0, 97871, 0, 77.19
2026/09/26 00:28:42.372, 2, 0, 97871, 0, 75.95
2026/09/26 00:28:42.372, 3, 0, 97871, 0, 77.63
2026/09/26 00:28:42.572, 0, 0, 97871, 0, 74.16
2026/09/26 00:28:42.572, 1, 0, 97871, 0, 77.18
2026/09/26 00:28:42.572, 2, 0, 97871, 0, 75.85
2026/09/26 00:28:42.572, 3, 0, 97871, 0, 77.61
2026/09/26 00:28:42.772, 0, 0, 97871, 0, 74.13
2026/09/26 00:28:42.772, 1, 0, 97871, 0, 77.17
2026/09/26 00:28:42.772, 2, 0, 97871, 0, 75.86
2026/09/26 00:28:42.772, 3, 0, 97871, 0, 77.59
2026/09/26 00:28:42.972, 0, 0, 97871, 0, 74.10
2026/09/26 00:28:42.972, 1, 0, 97871, 0, 77.15
2026/09/26 00:28:42.972, 2, 0, 97871, 0, 75.83
2026/09/26 00:28:42.972, 3, 0, 97871, 0, 77.57
2026/09/26 00:28:43.172, 0, 0, 97871, 0, 74.08
2026/09/26 00:28:43.172, 1, 0, 97871, 0, 77.15
2026/09/26 00:28:43.172, 2, 0, 97871, 0, 75.79
2026/09/26 00:28:43.172, 3, 0, 97871, 0, 77.55
2026/09/26 00:28:43.372, 0, 0, 97871, 0, 74.08
2026/09/26 00:28:43.372, 1, 0, 97871, 0, 77.13
2026/09/26 00:28:43.372, 2, 0, 97871, 0, 75.78
2026/09/26 00:28:43.373, 3, 0, 97871, 0, 77.52
2026/09/26 00:28:43.573, 0, 0, 97871, 0, 74.05
2026/09/26 00:28:43.573, 1, 0, 97871, 0, 77.11
2026/09/26 00:28:43.573, 2, 0, 97871, 0, 75.80
2026/09/26 00:28:43.573, 3, 0, 97871, 0, 77.48
2026/09/26 00:28:43.773, 0, 0, 97871, 0, 74.05
2026/09/26 00:28:43.773, 1, 0, 97871, 0, 77.07
2026/09/26 00:28:43.773, 2, 0, 97871, 0, 75.75
2026/09/26 00:28:43.773, 3, 0, 97871, 0, 77.47
2026/09/26 00:28:43.973, 0, 0, 97871, 0, 74.03
2026/09/26 00:28:43.973, 1, 0, 97871, 0, 77.06
2026/09/26 00:28:43.973, 2, 0, 97871, 0, 75.74
2026/09/26 00:28:43.973, 3, 0, 97871, 0, 77.45
2026/09/26 00:28:44.173, 0, 0, 97871, 0, 74.03
2026/09/26 00:28:44.173, 1, 0, 97871, 0, 77.04
2026/09/26 00:28:44.173, 2, 0, 97871, 0, 75.76
2026/09/26 00:28:44.173, 3, 0, 97871, 0, 77.46
2026/09/26 00:28:44.373, 0, 0, 97871, 0, 74.02
2026/09/26 00:28:44.373, 1, 0, 97871, 0, 77.05
