timestamp,index,memory_used_mib,memory_total_mib,utilization_gpu_percent,power_watts
2026/09/26 00:40:34.733, 0, 0, 97871, 0, 75.21
2026/09/26 00:40:34.737, 1, 0, 97871, 0, 77.02
2026/09/26 00:40:34.741, 2, 0, 97871, 0, 76.78
2026/09/26 00:40:34.744, 3, 0, 97871, 0, 77.46
2026/09/26 00:40:34.948, 0, 0, 97871, 0, 74.90
2026/09/26 00:40:34.948, 1, 0, 97871, 0, 76.87
2026/09/26 00:40:34.948, 2, 0, 97871, 0, 76.47
2026/09/26 00:40:34.948, 3, 0, 97871, 0, 77.25
2026/09/26 00:40:35.148, 0, 0, 97871, 0, 74.66
2026/09/26 00:40:35.148, 1, 0, 97871, 0, 76.76
2026/09/26 00:40:35.148, 2, 0, 97871, 0, 76.21
2026/09/26 00:40:35.148, 3, 0, 97871, 0, 77.08
2026/09/26 00:40:35.348, 0, 0, 97871, 0, 74.42
2026/09/26 00:40:35.348, 1, 0, 97871, 0, 76.67
2026/09/26 00:40:35.348, 2, 0, 97871, 0, 75.93
2026/09/26 00:40:35.348, 3, 0, 97871, 0, 76.93
2026/09/26 00:40:35.548, 0, 0, 97871, 0, 74.19
2026/09/26 00:40:35.548, 1, 0, 97871, 0, 76.62
2026/09/26 00:40:35.548, 2, 0, 97871, 0, 75.73
2026/09/26 00:40:35.548, 3, 0, 97871, 0, 76.84
2026/09/26 00:40:35.748, 0, 0, 97871, 0, 74.00
2026/09/26 00:40:35.748, 1, 0, 97871, 0, 76.61
2026/09/26 00:40:35.748, 2, 0, 97871, 0, 75.56
2026/09/26 00:40:35.748, 3, 0, 97871, 0, 76.78
2026/09/26 00:40:35.948, 0, 0, 97871, 0, 73.85
2026/09/26 00:40:35.949, 1, 0, 97871, 0, 76.59
2026/09/26 00:40:35.949, 2, 0, 97871, 0, 75.38
2026/09/26 00:40:35.949, 3, 0, 97871, 0, 76.73
2026/09/26 00:40:36.149, 0, 0, 97871, 0, 73.74
2026/09/26 00:40:36.149, 1, 0, 97871, 0, 76.56
2026/09/26 00:40:36.149, 2, 0, 97871, 0, 75.27
2026/09/26 00:40:36.149, 3, 0, 97871, 0, 76.71
2026/09/26 00:40:36.349, 0, 0, 97871, 0, 73.65
2026/09/26 00:40:36.349, 1, 0, 97871, 0, 76.54
2026/09/26 00:40:36.349, 2, 0, 97871, 0, 75.24
2026/09/26 00:40:36.349, 3, 0, 97871, 0, 76.69
2026/09/26 00:40:36.549, 0, 0, 97871, 0, 73.59
2026/09/26 00:40:36.549, 1, 0, 97871, 0, 76.51
2026/09/26 00:40:36.549, 2, 0, 97871, 0, 75.24
2026/09/26 00:40:36.549, 3, 0, 97871, 0, 76.68
2026/09/26 00:40:36.749, 0, 0, 97871, 0, 73.57
2026/09/26 00:40:36.749, 1, 0, 97871, 0, 76.49
2026/09/26 00:40:36.749, 2, 0, 97871, 0, 75.16
2026/09/26 00:40:36.749, 3, 0, 97871, 0, 76.67
2026/09/26 00:40:36.949, 0, 0, 97871, 0, 73.57
2026/09/26 00:40:36.949, 1, 0, 97871, 0, 76.48
2026/09/26 00:40:36.949, 2, 0, 97871, 0, 75.18
2026/09/26 00:40:36.949, 3, 0, 97871, 0, 76.64
2026/09/26 00:40:37.149, 0, 0, 97871, 0, 73.56
2026/09/26 00:40:37.150, 1, 0, 97871, 0, 76.48
2026/09/26 00:40:37.150, 2, 0, 97871, 0, 75.18
