timestamp,index,memory_used_mib,memory_total_mib,utilization_gpu_percent,power_watts
2026/09/26 00:24:26.474, 0, 0, 97871, 0, 100.32
2026/09/26 00:24:26.478, 1, 0, 97871, 0, 110.31
2026/09/26 00:24:26.481, 2, 0, 97871, 0, 76.98
2026/09/26 00:24:26.485, 3, 0, 97871, 0, 79.05
2026/09/26 00:24:26.688, 0, 0, 97871, 0, 91.76
2026/09/26 00:24:26.688, 1, 0, 97871, 0, 100.14
2026/09/26 00:24:26.688, 2, 0, 97871, 0, 76.78
2026/09/26 00:24:26.688, 3, 0, 97871, 0, 78.77
2026/09/26 00:24:26.889, 0, 0, 97871, 0, 81.98
2026/09/26 00:24:26.889, 1, 0, 97871, 0, 90.69
2026/09/26 00:24:26.889, 2, 0, 97871, 0, 76.48
2026/09/26 00:24:26.889, 3, 0, 97871, 0, 78.53
2026/09/26 00:24:27.089, 0, 0, 97871, 0, 75.08
2026/09/26 00:24:27.089, 1, 0, 97871, 0, 79.61
2026/09/26 00:24:27.089, 2, 0, 97871, 0, 76.27
2026/09/26 00:24:27.089, 3, 0, 97871, 0, 78.30
2026/09/26 00:24:27.289, 0, 0, 97871, 0, 74.78
2026/09/26 00:24:27.289, 1, 0, 97871, 0, 78.05
2026/09/26 00:24:27.289, 2, 0, 97871, 0, 76.14
2026/09/26 00:24:27.289, 3, 0, 97871, 0, 78.08
2026/09/26 00:24:27.489, 0, 0, 97871, 0, 74.50
2026/09/26 00:24:27.489, 1, 0, 97871, 0, 77.75
2026/09/26 00:24:27.489, 2, 0, 97871, 0, 76.04
2026/09/26 00:24:27.489, 3, 0, 97871, 0, 77.88
2026/09/26 00:24:27.689, 0, 0, 97871, 0, 74.29
2026/09/26 00:24:27.689, 1, 0, 97871, 0, 77.50
2026/09/26 00:24:27.689, 2, 0, 97871, 0, 75.92
2026/09/26 00:24:27.689, 3, 0, 97871, 0, 77.73
2026/09/26 00:24:27.889, 0, 0, 97871, 0, 74.10
2026/09/26 00:24:27.889, 1, 0, 97871, 0, 77.23
2026/09/26 00:24:27.889, 2, 0, 97871, 0, 75.94
2026/09/26 00:24:27.890, 3, 0, 97871, 0, 77.63
2026/09/26 00:24:28.090, 0, 0, 97871, 0, 73.96
2026/09/26 00:24:28.090, 1, 0, 97871, 0, 77.04
2026/09/26 00:24:28.090, 2, 0, 97871, 0, 75.92
2026/09/26 00:24:28.090, 3, 0, 97871, 0, 77.59
2026/09/26 00:24:28.290, 0, 0, 97871, 0, 73.87
2026/09/26 00:24:28.290, 1, 0, 97871, 0, 76.86
2026/09/26 00:24:28.290, 2, 0, 97871, 0, 75.86
2026/09/26 00:24:28.290, 3, 0, 97871, 0, 77.55
2026/09/26 00:24:28.490, 0, 0, 97871, 0, 73.82
2026/09/26 00:24:28.490, 1, 0, 97871, 0, 76.71
2026/09/26 00:24:28.490, 2, 0, 97871, 0, 75.82
2026/09/26 00:24:28.490, 3, 0, 97871, 0, 77.57
2026/09/26 00:24:28.690, 0, 0, 97871, 0, 73.79
2026/09/26 00:24:28.690, 1, 0, 97871, 0, 76.62
2026/09/26 00:24:28.690, 2, 0, 97871, 0, 75.84
2026/09/26 00:24:28.690, 3, 0, 97871, 0, 77.55
2026/09/26 00:24:28.890, 0, 0, 97871, 0, 73.78
2026/09/26 00:24:28.890, 1, 0, 97871, 0, 76.57
2026/09/26 00:24:28.890, 2, 0, 97871, 0, 75.80
2026/09/26 00:24:28.890, 3, 0, 97871, 0, 77.55
2026/09/26 00:24:29.090, 0, 0, 97871, 0, 73.79
2026/09/26 00:24:29.090, 1, 0, 97871, 0, 76.51
2026/09/26 00:24:29.091, 2, 0, 97871, 0, 75.77
2026/09/26 00:24:29.091, 3, 0, 97871, 0, 77.53
2026/09/26 00:24:29.291, 0, 0, 97871, 0, 73.77
2026/09/26 00:24:29.291, 1, 0, 97871, 0, 76.53
2026/09/26 00:24:29.291, 2, 0, 97871, 0, 75.80
2026/09/26 00:24:29.291, 3, 0, 97871, 0, 77.50
2026/09/26 00:24:29.491, 0, 0, 97871, 0, 73.77
2026/09/26 00:24:29.491, 1, 0, 97871, 0, 76.52
2026/09/26 00:24:29.491, 2, 0, 97871, 0, 75.81
2026/09/26 00:24:29.491, 3, 0, 97871, 0, 77.48
2026/09/26 00:24:29.691, 0, 0, 97871, 0, 73.74
2026/09/26 00:24:29.691, 1, 0, 97871, 0, 76.50
