timestamp,gpu_index,memory_used_mib,memory_total_mib,gpu_utilization_percent,power_watts
2026/09/22 23:10:29.176, 0, 0, 97871, 0, 74.76
2026/09/22 23:10:29.180, 1, 0, 97871, 0, 78.44
2026/09/22 23:10:29.183, 2, 0, 97871, 0, 75.83
2026/09/22 23:10:29.186, 3, 0, 97871, 0, 75.07
2026/09/22 23:10:29.390, 0, 0, 97871, 0, 74.74
2026/09/22 23:10:29.390, 1, 0, 97871, 0, 78.40
2026/09/22 23:10:29.390, 2, 0, 97871, 0, 75.78
2026/09/22 23:10:29.390, 3, 0, 97871, 0, 75.06
2026/09/22 23:10:29.590, 0, 0, 97871, 0, 74.74
2026/09/22 23:10:29.590, 1, 0, 97871, 0, 78.40
2026/09/22 23:10:29.590, 2, 0, 97871, 0, 75.75
2026/09/22 23:10:29.590, 3, 0, 97871, 0, 75.03
2026/09/22 23:10:29.790, 0, 0, 97871, 0, 74.71
2026/09/22 23:10:29.790, 1, 0, 97871, 0, 78.37
2026/09/22 23:10:29.790, 2, 0, 97871, 0, 75.71
2026/09/22 23:10:29.790, 3, 0, 97871, 0, 75.03
2026/09/22 23:10:29.990, 0, 0, 97871, 0, 74.70
2026/09/22 23:10:29.991, 1, 0, 97871, 0, 78.36
2026/09/22 23:10:29.991, 2, 0, 97871, 0, 75.71
2026/09/22 23:10:29.991, 3, 0, 97871, 0, 75.02
2026/09/22 23:10:30.191, 0, 0, 97871, 0, 74.72
2026/09/22 23:10:30.191, 1, 0, 97871, 0, 78.31
2026/09/22 23:10:30.191, 2, 0, 97871, 0, 75.68
2026/09/22 23:10:30.191, 3, 0, 97871, 0, 74.98
2026/09/22 23:10:30.391, 0, 0, 97871, 0, 74.71
2026/09/22 23:10:30.391, 1, 0, 97871, 0, 78.30
2026/09/22 23:10:30.391, 2, 0, 97871, 0, 75.68
2026/09/22 23:10:30.391, 3, 0, 97871, 0, 74.96
2026/09/22 23:10:30.591, 0, 0, 97871, 0, 74.68
2026/09/22 23:10:30.591, 1, 0, 97871, 0, 78.26
2026/09/22 23:10:30.591, 2, 0, 97871, 0, 75.68
2026/09/22 23:10:30.591, 3, 0, 97871, 0, 74.97
2026/09/22 23:10:30.791, 0, 0, 97871, 0, 74.67
2026/09/22 23:10:30.791, 1, 0, 97871, 0, 78.23
2026/09/22 23:10:30.791, 2, 0, 97871, 0, 75.66
2026/09/22 23:10:30.791, 3, 0, 97871, 0, 74.94
2026/09/22 23:10:30.991, 0, 0, 97871, 0, 74.64
2026/09/22 23:10:30.991, 1, 0, 97871, 0, 78.19
2026/09/22 23:10:30.991, 2, 0, 97871, 0, 75.65
2026/09/22 23:10:30.991, 3, 0, 97871, 0, 74.92
2026/09/22 23:10:31.191, 0, 0, 97871, 0, 74.60
2026/09/22 23:10:31.192, 1, 0, 97871, 0, 78.18
2026/09/22 23:10:31.192, 2, 0, 97871, 0, 75.62
2026/09/22 23:10:31.192, 3, 0, 97871, 0, 74.92
2026/09/22 23:10:31.392, 0, 0, 97871, 0, 74.59
2026/09/22 23:10:31.392, 1, 0, 97871, 0, 78.14
2026/09/22 23:10:31.392, 2, 0, 97871, 0, 75.62
2026/09/22 23:10:31.392, 3, 0, 97871, 0, 74.94
2026/09/22 23:10:31.592, 0, 0, 97871, 0, 74.57
2026/09/22 23:10:31.592, 1, 0, 97871, 0, 78.15
2026/09/22 23:10:31.592, 2, 0, 97871, 0, 75.60
2026/09/22 23:10:31.592, 3, 0, 97871, 0, 74.93
2026/09/22 23:10:31.792, 0, 0, 97871, 0, 74.52
2026/09/22 23:10:31.792, 1, 0, 97871, 0, 78.13
2026/09/22 23:10:31.792, 2, 0, 97871, 0, 75.59
2026/09/22 23:10:31.792, 3, 0, 97871, 0, 74.92
2026/09/22 23:10:31.992, 0, 0, 97871, 0, 74.54
2026/09/22 23:10:31.992, 1, 0, 97871, 0, 78.13
2026/09/22 23:10:31.992, 2, 0, 97871, 0, 75.58
2026/09/22 23:10:31.992, 3, 0, 97871, 0, 74.92
2026/09/22 23:10:32.192, 0, 0, 97871, 0, 74.52
2026/09/22 23:10:32.192, 1, 0, 97871, 0, 78.10
2026/09/22 23:10:32.192, 2, 0, 97871, 0, 75.59
2026/09/22 23:10:32.192, 3, 0, 97871, 0, 74.92
2026/09/22 23:10:32.393, 0, 0, 97871, 0, 74.50
2026/09/22 23:10:32.393, 1, 0, 97871, 0, 78.09
2026/09/22 23:10:32.393, 2, 0, 97871, 0, 75.58
2026/09/22 23:10:32.393, 3, 0, 97871, 0, 74.88
2026/09/22 23:10:32.593, 0, 0, 97871, 0, 74.49
2026/09/22 23:10:32.593, 1, 0, 97871, 0, 78.07
2026/09/22 23:10:32.593, 2, 0, 97871, 0, 75.55
2026/09/22 23:10:32.593, 3, 0, 97871, 0, 74.86
2026/09/22 23:10:32.793, 0, 0, 97871, 0, 74.50
2026/09/22 23:10:32.793, 1, 0, 97871, 0, 78.07
2026/09/22 23:10:32.793, 2, 0, 97871, 0, 75.55
2026/09/22 23:10:32.793, 3, 0, 97871, 0, 74.87
2026/09/22 23:10:32.993, 0, 0, 97871, 0, 74.49
2026/09/22 23:10:32.993, 1, 0, 97871, 0, 78.06
2026/09/22 23:10:32.993, 2, 0, 97871, 0, 75.52
2026/09/22 23:10:32.993, 3, 0, 97871, 0, 74.88
2026/09/22 23:10:33.193, 0, 0, 97871, 0, 74.49
