timestamp,index,memory_used_mib,memory_total_mib,utilization_gpu_percent,power_watts
2026/09/26 00:12:13.262, 0, 0, 97871, 0, 75.56
2026/09/26 00:12:13.265, 1, 0, 97871, 0, 78.35
2026/09/26 00:12:13.269, 2, 0, 97871, 0, 75.70
2026/09/26 00:12:13.272, 3, 0, 97871, 0, 76.91
2026/09/26 00:12:13.476, 0, 0, 97871, 0, 75.19
2026/09/26 00:12:13.476, 1, 0, 97871, 0, 77.92
2026/09/26 00:12:13.476, 2, 0, 97871, 0, 75.51
2026/09/26 00:12:13.476, 3, 0, 97871, 0, 76.74
2026/09/26 00:12:13.676, 0, 0, 97871, 0, 74.90
2026/09/26 00:12:13.676, 1, 0, 97871, 0, 77.56
2026/09/26 00:12:13.676, 2, 0, 97871, 0, 75.45
2026/09/26 00:12:13.676, 3, 0, 97871, 0, 76.61
2026/09/26 00:12:13.876, 0, 0, 97871, 0, 74.66
2026/09/26 00:12:13.876, 1, 0, 97871, 0, 77.27
2026/09/26 00:12:13.876, 2, 0, 97871, 0, 75.41
2026/09/26 00:12:13.876, 3, 0, 97871, 0, 76.51
2026/09/26 00:12:14.076, 0, 0, 97871, 0, 74.41
2026/09/26 00:12:14.076, 1, 0, 97871, 0, 76.99
2026/09/26 00:12:14.076, 2, 0, 97871, 0, 75.35
2026/09/26 00:12:14.076, 3, 0, 97871, 0, 76.46
2026/09/26 00:12:14.276, 0, 0, 97871, 0, 74.17
2026/09/26 00:12:14.277, 1, 0, 97871, 0, 76.75
2026/09/26 00:12:14.277, 2, 0, 97871, 0, 75.33
2026/09/26 00:12:14.277, 3, 0, 97871, 0, 76.44
2026/09/26 00:12:14.477, 0, 0, 97871, 0, 74.01
2026/09/26 00:12:14.477, 1, 0, 97871, 0, 76.53
2026/09/26 00:12:14.477, 2, 0, 97871, 0, 75.34
2026/09/26 00:12:14.477, 3, 0, 97871, 0, 76.43
2026/09/26 00:12:14.677, 0, 0, 97871, 0, 73.86
2026/09/26 00:12:14.677, 1, 0, 97871, 0, 76.36
2026/09/26 00:12:14.677, 2, 0, 97871, 0, 75.33
2026/09/26 00:12:14.677, 3, 0, 97871, 0, 76.43
2026/09/26 00:12:14.877, 0, 0, 97871, 0, 73.77
2026/09/26 00:12:14.877, 1, 0, 97871, 0, 76.20
2026/09/26 00:12:14.877, 2, 0, 97871, 0, 75.26
2026/09/26 00:12:14.877, 3, 0, 97871, 0, 76.41
2026/09/26 00:12:15.077, 0, 0, 97871, 0, 73.73
2026/09/26 00:12:15.077, 1, 0, 97871, 0, 76.14
2026/09/26 00:12:15.077, 2, 0, 97871, 0, 75.30
2026/09/26 00:12:15.077, 3, 0, 97871, 0, 76.41
2026/09/26 00:12:15.278, 0, 0, 97871, 0, 73.72
2026/09/26 00:12:15.278, 1, 0, 97871, 0, 76.08
2026/09/26 00:12:15.278, 2, 0, 97871, 0, 75.30
2026/09/26 00:12:15.278, 3, 0, 97871, 0, 76.37
2026/09/26 00:12:15.478, 0, 0, 97871, 0, 73.73
2026/09/26 00:12:15.478, 1, 0, 97871, 0, 76.07
2026/09/26 00:12:15.478, 2, 0, 97871, 0, 75.26
2026/09/26 00:12:15.478, 3, 0, 97871, 0, 76.38
2026/09/26 00:12:15.678, 0, 0, 97871, 0, 73.69
2026/09/26 00:12:15.678, 1, 0, 97871, 0, 76.03
2026/09/26 00:12:15.678, 2, 0, 97871, 0, 75.23
2026/09/26 00:12:15.678, 3, 0, 97871, 0, 76.36
2026/09/26 00:12:15.878, 0, 0, 97871, 0, 73.70
2026/09/26 00:12:15.878, 1, 0, 97871, 0, 76.06
2026/09/26 00:12:15.878, 2, 0, 97871, 0, 75.25
2026/09/26 00:12:15.878, 3, 0, 97871, 0, 76.36
2026/09/26 00:12:16.078, 0, 0, 97871, 0, 73.71
2026/09/26 00:12:16.078, 1, 0, 97871, 0, 76.04
2026/09/26 00:12:16.078, 2, 0, 97871, 0, 75.24
2026/09/26 00:12:16.078, 3, 0, 97871, 0, 76.34
