timestamp,gpu_index,memory_used_mib,memory_total_mib,gpu_utilization_percent,power_watts
2026/09/22 22:57:35.697, 0, 0, 97871, 0, 74.56
2026/09/22 22:57:35.700, 1, 0, 97871, 0, 78.52
2026/09/22 22:57:35.704, 2, 0, 97871, 0, 76.10
2026/09/22 22:57:35.707, 3, 0, 97871, 0, 75.21
2026/09/22 22:57:35.911, 0, 0, 97871, 0, 74.54
2026/09/22 22:57:35.911, 1, 0, 97871, 0, 78.49
2026/09/22 22:57:35.911, 2, 0, 97871, 0, 76.09
2026/09/22 22:57:35.911, 3, 0, 97871, 0, 75.21
2026/09/22 22:57:36.111, 0, 0, 97871, 0, 74.54
2026/09/22 22:57:36.111, 1, 0, 97871, 0, 78.47
2026/09/22 22:57:36.111, 2, 0, 97871, 0, 76.07
2026/09/22 22:57:36.111, 3, 0, 97871, 0, 75.21
2026/09/22 22:57:36.311, 0, 0, 97871, 0, 74.54
2026/09/22 22:57:36.311, 1, 0, 97871, 0, 78.47
2026/09/22 22:57:36.311, 2, 0, 97871, 0, 76.04
2026/09/22 22:57:36.311, 3, 0, 97871, 0, 75.20
2026/09/22 22:57:36.511, 0, 0, 97871, 0, 74.54
2026/09/22 22:57:36.511, 1, 0, 97871, 0, 78.46
2026/09/22 22:57:36.511, 2, 0, 97871, 0, 76.03
2026/09/22 22:57:36.511, 3, 0, 97871, 0, 75.19
2026/09/22 22:57:36.711, 0, 0, 97871, 0, 74.57
2026/09/22 22:57:36.711, 1, 0, 97871, 0, 78.45
2026/09/22 22:57:36.711, 2, 0, 97871, 0, 76.00
2026/09/22 22:57:36.711, 3, 0, 97871, 0, 75.21
2026/09/22 22:57:36.911, 0, 0, 97871, 0, 74.58
2026/09/22 22:57:36.911, 1, 0, 97871, 0, 78.46
2026/09/22 22:57:36.911, 2, 0, 97871, 0, 75.96
2026/09/22 22:57:36.911, 3, 0, 97871, 0, 75.20
2026/09/22 22:57:37.111, 0, 0, 97871, 0, 74.59
2026/09/22 22:57:37.112, 1, 0, 97871, 0, 78.44
2026/09/22 22:57:37.112, 2, 0, 97871, 0, 75.95
2026/09/22 22:57:37.112, 3, 0, 97871, 0, 75.18
2026/09/22 22:57:37.312, 0, 0, 97871, 0, 74.65
2026/09/22 22:57:37.312, 1, 0, 97871, 0, 78.41
2026/09/22 22:57:37.312, 2, 0, 97871, 0, 75.92
2026/09/22 22:57:37.312, 3, 0, 97871, 0, 75.14
2026/09/22 22:57:37.512, 0, 0, 97871, 0, 74.65
2026/09/22 22:57:37.512, 1, 0, 97871, 0, 78.43
2026/09/22 22:57:37.512, 2, 0, 97871, 0, 75.89
2026/09/22 22:57:37.512, 3, 0, 97871, 0, 75.14
2026/09/22 22:57:37.712, 0, 0, 97871, 0, 74.66
2026/09/22 22:57:37.712, 1, 0, 97871, 0, 78.39
2026/09/22 22:57:37.712, 2, 0, 97871, 0, 75.87
2026/09/22 22:57:37.712, 3, 0, 97871, 0, 75.12
2026/09/22 22:57:37.912, 0, 0, 97871, 0, 74.68
2026/09/22 22:57:37.912, 1, 0, 97871, 0, 78.35
2026/09/22 22:57:37.912, 2, 0, 97871, 0, 75.85
2026/09/22 22:57:37.912, 3, 0, 97871, 0, 75.09
2026/09/22 22:57:38.112, 0, 0, 97871, 0, 74.67
2026/09/22 22:57:38.112, 1, 0, 97871, 0, 78.33
2026/09/22 22:57:38.113, 2, 0, 97871, 0, 75.83
2026/09/22 22:57:38.113, 3, 0, 97871, 0, 75.07
2026/09/22 22:57:38.313, 0, 0, 97871, 0, 74.63
2026/09/22 22:57:38.313, 1, 0, 97871, 0, 78.30
2026/09/22 22:57:38.313, 2, 0, 97871, 0, 75.83
2026/09/22 22:57:38.313, 3, 0, 97871, 0, 75.09
2026/09/22 22:57:38.513, 0, 0, 97871, 0, 74.64
2026/09/22 22:57:38.513, 1, 0, 97871, 0, 78.26
2026/09/22 22:57:38.513, 2, 0, 97871, 0, 75.82
2026/09/22 22:57:38.513, 3, 0, 97871, 0, 75.04
2026/09/22 22:57:38.713, 0, 0, 97871, 0, 74.61
2026/09/22 22:57:38.713, 1, 0, 97871, 0, 78.25
2026/09/22 22:57:38.713, 2, 0, 97871, 0, 75.80
2026/09/22 22:57:38.713, 3, 0, 97871, 0, 75.01
2026/09/22 22:57:38.913, 0, 0, 97871, 0, 74.58
2026/09/22 22:57:38.913, 1, 0, 97871, 0, 78.25
2026/09/22 22:57:38.913, 2, 0, 97871, 0, 75.79
2026/09/22 22:57:38.913, 3, 0, 97871, 0, 75.00
2026/09/22 22:57:39.113, 0, 0, 97871, 0, 74.61
2026/09/22 22:57:39.114, 1, 0, 97871, 0, 78.21
2026/09/22 22:57:39.114, 2, 0, 97871, 0, 75.78
2026/09/22 22:57:39.114, 3, 0, 97871, 0, 75.01
2026/09/22 22:57:39.314, 0, 0, 97871, 0, 74.57
2026/09/22 22:57:39.314, 1, 0, 97871, 0, 78.19
2026/09/22 22:57:39.314, 2, 0, 97871, 0, 75.76
2026/09/22 22:57:39.314, 3, 0, 97871, 0, 74.97
2026/09/22 22:57:39.514, 0, 0, 97871, 0, 74.52
2026/09/22 22:57:39.514, 1, 0, 97871, 0, 78.16
2026/09/22 22:57:39.514, 2, 0, 97871, 0, 75.74
2026/09/22 22:57:39.514, 3, 0, 97871, 0, 74.97
2026/09/22 22:57:39.714, 0, 0, 97871, 0, 74.53
2026/09/22 22:57:39.714, 1, 0, 97871, 0, 78.15
2026/09/22 22:57:39.714, 2, 0, 97871, 0, 75.72
2026/09/22 22:57:39.714, 3, 0, 97871, 0, 74.96
2026/09/22 22:57:39.914, 0, 0, 97871, 0, 74.50
2026/09/22 22:57:39.915, 1, 0, 97871, 0, 78.11
2026/09/22 22:57:39.915, 2, 0, 97871, 0, 75.71
2026/09/22 22:57:39.915, 3, 0, 97871, 0, 74.96
2026/09/22 22:57:40.115, 0, 0, 97871, 0, 74.46
2026/09/22 22:57:40.115, 1, 0, 97871, 0, 78.09
2026/09/22 22:57:40.115, 2, 0, 97871, 0, 75.68
2026/09/22 22:57:40.115, 3, 0, 97871, 0, 74.93
2026/09/22 22:57:40.315, 0, 0, 97871, 0, 74.46
2026/09/22 22:57:40.315, 1, 0, 97871, 0, 78.08
2026/09/22 22:57:40.315, 2, 0, 97871, 0, 75.67
2026/09/22 22:57:40.315, 3, 0, 97871, 0, 74.92
2026/09/22 22:57:40.515, 0, 0, 97871, 0, 74.45
2026/09/22 22:57:40.515, 1, 0, 97871, 0, 78.08
2026/09/22 22:57:40.515, 2, 0, 97871, 0, 75.66
2026/09/22 22:57:40.515, 3, 0, 97871, 0, 74.91
2026/09/22 22:57:40.715, 0, 0, 97871, 0, 74.44
2026/09/22 22:57:40.715, 1, 0, 97871, 0, 78.04
2026/09/22 22:57:40.715, 2, 0, 97871, 0, 75.69
2026/09/22 22:57:40.715, 3, 0, 97871, 0, 74.91
2026/09/22 22:57:40.915, 0, 0, 97871, 0, 74.43
2026/09/22 22:57:40.916, 1, 0, 97871, 0, 78.04
2026/09/22 22:57:40.916, 2, 0, 97871, 0, 75.66
2026/09/22 22:57:40.916, 3, 0, 97871, 0, 74.90
2026/09/22 22:57:41.116, 0, 0, 97871, 0, 74.45
2026/09/22 22:57:41.116, 1, 0, 97871, 0, 78.03
2026/09/22 22:57:41.116, 2, 0, 97871, 0, 75.67
2026/09/22 22:57:41.116, 3, 0, 97871, 0, 74.88
2026/09/22 22:57:41.316, 0, 0, 97871, 0, 74.43
2026/09/22 22:57:41.316, 1, 0, 97871, 0, 78.03
2026/09/22 22:57:41.316, 2, 0, 97871, 0, 75.65
2026/09/22 22:57:41.316, 3, 0, 97871, 0, 74.88
2026/09/22 22:57:41.516, 0, 0, 97871, 0, 74.43
2026/09/22 22:57:41.516, 1, 0, 97871, 0, 78.03
2026/09/22 22:57:41.516, 2, 0, 97871, 0, 75.64
2026/09/22 22:57:41.516, 3, 0, 97871, 0, 74.86
2026/09/22 22:57:41.716, 0, 0, 97871, 0, 74.43
2026/09/22 22:57:41.716, 1, 0, 97871, 0, 78.02
2026/09/22 22:57:41.716, 2, 0, 97871, 0, 75.60
2026/09/22 22:57:41.716, 3, 0, 97871, 0, 74.85
