timestamp,gpu_index,memory_used_mib,memory_total_mib,gpu_utilization_percent,power_watts
2026/09/22 22:22:53.848, 0, 0, 97871, 0, 73.99
2026/09/22 22:22:53.852, 1, 0, 97871, 0, 76.11
2026/09/22 22:22:53.855, 2, 0, 97871, 0, 73.97
2026/09/22 22:22:53.859, 3, 0, 97871, 0, 74.08
2026/09/22 22:22:54.062, 0, 0, 97871, 0, 73.90
2026/09/22 22:22:54.062, 1, 0, 97871, 0, 76.07
2026/09/22 22:22:54.062, 2, 0, 97871, 0, 73.96
2026/09/22 22:22:54.062, 3, 0, 97871, 0, 74.11
2026/09/22 22:22:54.262, 0, 0, 97871, 0, 73.91
2026/09/22 22:22:54.262, 1, 0, 97871, 0, 76.06
2026/09/22 22:22:54.262, 2, 0, 97871, 0, 73.95
2026/09/22 22:22:54.262, 3, 0, 97871, 0, 74.13
2026/09/22 22:22:54.462, 0, 0, 97871, 0, 73.91
2026/09/22 22:22:54.462, 1, 0, 97871, 0, 76.06
2026/09/22 22:22:54.463, 2, 0, 97871, 0, 73.93
2026/09/22 22:22:54.463, 3, 0, 97871, 0, 74.12
2026/09/22 22:22:54.663, 0, 0, 97871, 0, 73.91
2026/09/22 22:22:54.663, 1, 0, 97871, 0, 76.03
2026/09/22 22:22:54.663, 2, 0, 97871, 0, 73.91
2026/09/22 22:22:54.663, 3, 0, 97871, 0, 74.15
2026/09/22 22:22:54.863, 0, 0, 97871, 0, 73.90
2026/09/22 22:22:54.863, 1, 0, 97871, 0, 76.04
2026/09/22 22:22:54.863, 2, 0, 97871, 0, 73.90
2026/09/22 22:22:54.863, 3, 0, 97871, 0, 74.18
2026/09/22 22:22:55.063, 0, 0, 97871, 0, 73.88
2026/09/22 22:22:55.063, 1, 0, 97871, 0, 76.04
2026/09/22 22:22:55.063, 2, 0, 97871, 0, 73.89
2026/09/22 22:22:55.063, 3, 0, 97871, 0, 74.18
2026/09/22 22:22:55.263, 0, 0, 97871, 0, 73.87
2026/09/22 22:22:55.263, 1, 0, 97871, 0, 76.02
2026/09/22 22:22:55.263, 2, 0, 97871, 0, 73.90
2026/09/22 22:22:55.263, 3, 0, 97871, 0, 74.17
2026/09/22 22:22:55.463, 0, 0, 97871, 0, 73.85
2026/09/22 22:22:55.463, 1, 0, 97871, 0, 76.00
2026/09/22 22:22:55.463, 2, 0, 97871, 0, 73.91
2026/09/22 22:22:55.463, 3, 0, 97871, 0, 74.18
2026/09/22 22:22:55.663, 0, 0, 97871, 0, 73.84
2026/09/22 22:22:55.664, 1, 0, 97871, 0, 76.00
2026/09/22 22:22:55.664, 2, 0, 97871, 0, 73.90
2026/09/22 22:22:55.664, 3, 0, 97871, 0, 74.18
2026/09/22 22:22:55.864, 0, 0, 97871, 0, 73.84
2026/09/22 22:22:55.864, 1, 0, 97871, 0, 75.98
2026/09/22 22:22:55.864, 2, 0, 97871, 0, 73.89
2026/09/22 22:22:55.864, 3, 0, 97871, 0, 74.14
2026/09/22 22:22:56.064, 0, 0, 97871, 0, 73.85
2026/09/22 22:22:56.064, 1, 0, 97871, 0, 75.96
2026/09/22 22:22:56.064, 2, 0, 97871, 0, 73.89
2026/09/22 22:22:56.064, 3, 0, 97871, 0, 74.13
2026/09/22 22:22:56.264, 0, 0, 97871, 0, 73.84
2026/09/22 22:22:56.264, 1, 0, 97871, 0, 75.98
2026/09/22 22:22:56.264, 2, 0, 97871, 0, 73.86
2026/09/22 22:22:56.264, 3, 0, 97871, 0, 74.14
2026/09/22 22:22:56.464, 0, 0, 97871, 0, 73.82
2026/09/22 22:22:56.464, 1, 0, 97871, 0, 75.98
2026/09/22 22:22:56.464, 2, 0, 97871, 0, 73.85
2026/09/22 22:22:56.464, 3, 0, 97871, 0, 74.10
2026/09/22 22:22:56.664, 0, 0, 97871, 0, 73.79
2026/09/22 22:22:56.664, 1, 0, 97871, 0, 75.97
2026/09/22 22:22:56.664, 2, 0, 97871, 0, 73.82
2026/09/22 22:22:56.664, 3, 0, 97871, 0, 74.08
2026/09/22 22:22:56.864, 0, 0, 97871, 0, 73.79
2026/09/22 22:22:56.865, 1, 0, 97871, 0, 75.96
2026/09/22 22:22:56.865, 2, 0, 97871, 0, 73.83
2026/09/22 22:22:56.865, 3, 0, 97871, 0, 74.06
2026/09/22 22:22:57.065, 0, 0, 97871, 0, 73.79
2026/09/22 22:22:57.065, 1, 0, 97871, 0, 75.97
2026/09/22 22:22:57.065, 2, 0, 97871, 0, 73.79
2026/09/22 22:22:57.065, 3, 0, 97871, 0, 74.09
2026/09/22 22:22:57.265, 0, 0, 97871, 0, 73.80
2026/09/22 22:22:57.265, 1, 0, 97871, 0, 75.97
2026/09/22 22:22:57.265, 2, 0, 97871, 0, 73.80
2026/09/22 22:22:57.265, 3, 0, 97871, 0, 74.06
2026/09/22 22:22:57.465, 0, 0, 97871, 0, 73.79
2026/09/22 22:22:57.465, 1, 0, 97871, 0, 75.97
2026/09/22 22:22:57.465, 2, 0, 97871, 0, 73.78
2026/09/22 22:22:57.465, 3, 0, 97871, 0, 74.08
2026/09/22 22:22:57.665, 0, 0, 97871, 0, 73.80
2026/09/22 22:22:57.665, 1, 0, 97871, 0, 75.97
2026/09/22 22:22:57.665, 2, 0, 97871, 0, 73.79
2026/09/22 22:22:57.665, 3, 0, 97871, 0, 74.09
2026/09/22 22:22:57.865, 0, 0, 97871, 0, 73.80
2026/09/22 22:22:57.865, 1, 0, 97871, 0, 75.99
2026/09/22 22:22:57.865, 2, 0, 97871, 0, 73.78
2026/09/22 22:22:57.865, 3, 0, 97871, 0, 74.12
2026/09/22 22:22:58.066, 0, 0, 97871, 0, 73.80
2026/09/22 22:22:58.066, 1, 0, 97871, 0, 75.97
2026/09/22 22:22:58.066, 2, 0, 97871, 0, 73.79
2026/09/22 22:22:58.066, 3, 0, 97871, 0, 74.07
2026/09/22 22:22:58.266, 0, 0, 97871, 0, 73.77
2026/09/22 22:22:58.266, 1, 0, 97871, 0, 75.96
2026/09/22 22:22:58.266, 2, 0, 97871, 0, 73.78
2026/09/22 22:22:58.266, 3, 0, 97871, 0, 74.06
2026/09/22 22:22:58.466, 0, 0, 97871, 0, 73.78
2026/09/22 22:22:58.466, 1, 0, 97871, 0, 75.93
2026/09/22 22:22:58.466, 2, 0, 97871, 0, 73.77
2026/09/22 22:22:58.466, 3, 0, 97871, 0, 74.03
2026/09/22 22:22:58.666, 0, 0, 97871, 0, 73.79
2026/09/22 22:22:58.666, 1, 0, 97871, 0, 75.95
2026/09/22 22:22:58.666, 2, 0, 97871, 0, 73.75
2026/09/22 22:22:58.666, 3, 0, 97871, 0, 74.01
2026/09/22 22:22:58.866, 0, 0, 97871, 0, 73.77
2026/09/22 22:22:58.866, 1, 0, 97871, 0, 75.92
2026/09/22 22:22:58.866, 2, 0, 97871, 0, 73.74
2026/09/22 22:22:58.866, 3, 0, 97871, 0, 73.99
2026/09/22 22:22:59.066, 0, 0, 97871, 0, 73.76
2026/09/22 22:22:59.066, 1, 0, 97871, 0, 75.92
2026/09/22 22:22:59.066, 2, 0, 97871, 0, 73.72
2026/09/22 22:22:59.066, 3, 0, 97871, 0, 74.02
2026/09/22 22:22:59.267, 0, 0, 97871, 0, 73.76
2026/09/22 22:22:59.267, 1, 0, 97871, 0, 75.90
2026/09/22 22:22:59.267, 2, 0, 97871, 0, 73.72
2026/09/22 22:22:59.267, 3, 0, 97871, 0, 74.01
2026/09/22 22:22:59.467, 0, 0, 97871, 0, 73.75
2026/09/22 22:22:59.467, 1, 0, 97871, 0, 75.94
2026/09/22 22:22:59.467, 2, 0, 97871, 0, 73.74
2026/09/22 22:22:59.467, 3, 0, 97871, 0, 74.01
2026/09/22 22:22:59.667, 0, 0, 97871, 0, 73.75
2026/09/22 22:22:59.667, 1, 0, 97871, 0, 75.90
2026/09/22 22:22:59.667, 2, 0, 97871, 0, 73.75
2026/09/22 22:22:59.667, 3, 0, 97871, 0, 74.02
2026/09/22 22:22:59.867, 0, 0, 97871, 0, 73.75
2026/09/22 22:22:59.867, 1, 0, 97871, 0, 75.89
2026/09/22 22:22:59.867, 2, 0, 97871, 0, 73.74
2026/09/22 22:22:59.867, 3, 0, 97871, 0, 74.01
2026/09/22 22:23:00.067, 0, 0, 97871, 0, 73.73
2026/09/22 22:23:00.067, 1, 0, 97871, 0, 75.88
2026/09/22 22:23:00.067, 2, 0, 97871, 0, 73.74
2026/09/22 22:23:00.067, 3, 0, 97871, 0, 74.02
2026/09/22 22:23:00.267, 0, 0, 97871, 0, 73.74
2026/09/22 22:23:00.267, 1, 0, 97871, 0, 75.89
2026/09/22 22:23:00.267, 2, 0, 97871, 0, 73.74
2026/09/22 22:23:00.267, 3, 0, 97871, 0, 74.02
2026/09/22 22:23:00.467, 0, 0, 97871, 0, 73.75
2026/09/22 22:23:00.467, 1, 0, 97871, 0, 75.86
2026/09/22 22:23:00.467, 2, 0, 97871, 0, 73.71
2026/09/22 22:23:00.467, 3, 0, 97871, 0, 73.99
2026/09/22 22:23:00.668, 0, 0, 97871, 0, 73.75
2026/09/22 22:23:00.668, 1, 0, 97871, 0, 75.85
2026/09/22 22:23:00.668, 2, 0, 97871, 0, 73.69
2026/09/22 22:23:00.668, 3, 0, 97871, 0, 73.98
2026/09/22 22:23:00.868, 0, 0, 97871, 0, 73.74
2026/09/22 22:23:00.868, 1, 0, 97871, 0, 75.85
2026/09/22 22:23:00.868, 2, 0, 97871, 0, 73.71
2026/09/22 22:23:00.868, 3, 0, 97871, 0, 74.01
2026/09/22 22:23:01.068, 0, 0, 97871, 0, 73.72
2026/09/22 22:23:01.068, 1, 0, 97871, 0, 75.83
2026/09/22 22:23:01.068, 2, 0, 97871, 0, 73.73
2026/09/22 22:23:01.068, 3, 0, 97871, 0, 74.00
2026/09/22 22:23:01.268, 0, 0, 97871, 0, 73.71
2026/09/22 22:23:01.268, 1, 0, 97871, 0, 75.81
2026/09/22 22:23:01.268, 2, 0, 97871, 0, 73.73
2026/09/22 22:23:01.268, 3, 0, 97871, 0, 73.98
2026/09/22 22:23:01.468, 0, 0, 97871, 0, 73.70
2026/09/22 22:23:01.468, 1, 0, 97871, 0, 75.81
2026/09/22 22:23:01.468, 2, 0, 97871, 0, 73.74
2026/09/22 22:23:01.468, 3, 0, 97871, 0, 73.99
2026/09/22 22:23:01.668, 0, 0, 97871, 0, 73.70
2026/09/22 22:23:01.668, 1, 0, 97871, 0, 75.80
2026/09/22 22:23:01.668, 2, 0, 97871, 0, 73.76
2026/09/22 22:23:01.668, 3, 0, 97871, 0, 73.99
2026/09/22 22:23:01.869, 0, 0, 97871, 0, 73.68
2026/09/22 22:23:01.869, 1, 0, 97871, 0, 75.79
2026/09/22 22:23:01.869, 2, 0, 97871, 0, 73.74
2026/09/22 22:23:01.869, 3, 0, 97871, 0, 73.98
2026/09/22 22:23:02.069, 0, 0, 97871, 0, 73.69
2026/09/22 22:23:02.069, 1, 0, 97871, 0, 75.79
2026/09/22 22:23:02.069, 2, 0, 97871, 0, 73.73
2026/09/22 22:23:02.069, 3, 0, 97871, 0, 73.96
2026/09/22 22:23:02.269, 0, 0, 97871, 0, 73.65
2026/09/22 22:23:02.269, 1, 0, 97871, 0, 75.80
2026/09/22 22:23:02.269, 2, 0, 97871, 0, 73.70
2026/09/22 22:23:02.269, 3, 0, 97871, 0, 73.99
2026/09/22 22:23:02.469, 0, 0, 97871, 0, 73.62
2026/09/22 22:23:02.469, 1, 0, 97871, 0, 75.80
2026/09/22 22:23:02.469, 2, 0, 97871, 0, 73.68
2026/09/22 22:23:02.469, 3, 0, 97871, 0, 73.98
2026/09/22 22:23:02.669, 0, 0, 97871, 0, 73.57
2026/09/22 22:23:02.669, 1, 0, 97871, 0, 75.81
