timestamp,gpu_index,memory_used_mib,memory_total_mib,gpu_utilization_percent,power_watts
2026/09/22 23:17:39.232, 0, 0, 97871, 0, 74.59
2026/09/22 23:17:39.236, 1, 0, 97871, 0, 78.12
2026/09/22 23:17:39.239, 2, 0, 97871, 0, 75.18
2026/09/22 23:17:39.243, 3, 0, 97871, 0, 74.91
2026/09/22 23:17:39.446, 0, 0, 97871, 0, 74.60
2026/09/22 23:17:39.446, 1, 0, 97871, 0, 78.10
2026/09/22 23:17:39.446, 2, 0, 97871, 0, 75.17
2026/09/22 23:17:39.446, 3, 0, 97871, 0, 74.87
2026/09/22 23:17:39.646, 0, 0, 97871, 0, 74.58
2026/09/22 23:17:39.646, 1, 0, 97871, 0, 78.10
2026/09/22 23:17:39.646, 2, 0, 97871, 0, 75.17
2026/09/22 23:17:39.646, 3, 0, 97871, 0, 74.86
2026/09/22 23:17:39.847, 0, 0, 97871, 0, 74.56
2026/09/22 23:17:39.847, 1, 0, 97871, 0, 78.07
2026/09/22 23:17:39.847, 2, 0, 97871, 0, 75.15
2026/09/22 23:17:39.847, 3, 0, 97871, 0, 74.83
2026/09/22 23:17:40.047, 0, 0, 97871, 0, 74.53
2026/09/22 23:17:40.047, 1, 0, 97871, 0, 78.09
2026/09/22 23:17:40.047, 2, 0, 97871, 0, 75.16
2026/09/22 23:17:40.047, 3, 0, 97871, 0, 74.84
2026/09/22 23:17:40.247, 0, 0, 97871, 0, 74.55
2026/09/22 23:17:40.247, 1, 0, 97871, 0, 78.07
2026/09/22 23:17:40.247, 2, 0, 97871, 0, 75.15
2026/09/22 23:17:40.247, 3, 0, 97871, 0, 74.79
2026/09/22 23:17:40.447, 0, 0, 97871, 0, 74.52
2026/09/22 23:17:40.447, 1, 0, 97871, 0, 78.06
2026/09/22 23:17:40.447, 2, 0, 97871, 0, 75.19
2026/09/22 23:17:40.447, 3, 0, 97871, 0, 74.78
2026/09/22 23:17:40.647, 0, 0, 97871, 0, 74.52
2026/09/22 23:17:40.647, 1, 0, 97871, 0, 78.05
2026/09/22 23:17:40.647, 2, 0, 97871, 0, 75.21
2026/09/22 23:17:40.647, 3, 0, 97871, 0, 74.77
2026/09/22 23:17:40.847, 0, 0, 97871, 0, 74.51
2026/09/22 23:17:40.847, 1, 0, 97871, 0, 78.01
2026/09/22 23:17:40.847, 2, 0, 97871, 0, 75.26
2026/09/22 23:17:40.847, 3, 0, 97871, 0, 74.77
2026/09/22 23:17:41.047, 0, 0, 97871, 0, 74.51
2026/09/22 23:17:41.048, 1, 0, 97871, 0, 78.00
2026/09/22 23:17:41.048, 2, 0, 97871, 0, 75.27
2026/09/22 23:17:41.048, 3, 0, 97871, 0, 74.76
2026/09/22 23:17:41.248, 0, 0, 97871, 0, 74.48
2026/09/22 23:17:41.248, 1, 0, 97871, 0, 77.95
2026/09/22 23:17:41.248, 2, 0, 97871, 0, 75.31
2026/09/22 23:17:41.248, 3, 0, 97871, 0, 74.76
2026/09/22 23:17:41.448, 0, 0, 97871, 0, 74.51
2026/09/22 23:17:41.448, 1, 0, 97871, 0, 77.94
2026/09/22 23:17:41.448, 2, 0, 97871, 0, 75.29
2026/09/22 23:17:41.448, 3, 0, 97871, 0, 74.74
2026/09/22 23:17:41.648, 0, 0, 97871, 0, 74.49
2026/09/22 23:17:41.648, 1, 0, 97871, 0, 77.93
2026/09/22 23:17:41.648, 2, 0, 97871, 0, 75.27
2026/09/22 23:17:41.648, 3, 0, 97871, 0, 74.76
2026/09/22 23:17:41.848, 0, 0, 97871, 0, 74.48
2026/09/22 23:17:41.848, 1, 0, 97871, 0, 77.92
