timestamp,gpu_index,memory_used_mib,memory_total_mib,gpu_utilization_percent,power_watts
2026/09/11 11:56:17.933, 0, 0, 97871, 0, 73.33
2026/09/11 11:56:17.937, 1, 0, 97871, 0, 74.56
2026/09/11 11:56:17.941, 2, 0, 97871, 0, 73.47
2026/09/11 11:56:17.944, 3, 0, 97871, 0, 74.23
2026/09/11 11:56:18.148, 0, 0, 97871, 0, 73.37
2026/09/11 11:56:18.148, 1, 0, 97871, 0, 74.59
2026/09/11 11:56:18.148, 2, 0, 97871, 0, 73.48
2026/09/11 11:56:18.148, 3, 0, 97871, 0, 74.15
2026/09/11 11:56:18.348, 0, 0, 97871, 0, 73.38
2026/09/11 11:56:18.348, 1, 0, 97871, 0, 74.59
2026/09/11 11:56:18.348, 2, 0, 97871, 0, 73.52
2026/09/11 11:56:18.348, 3, 0, 97871, 0, 74.19
2026/09/11 11:56:18.548, 0, 0, 97871, 0, 73.36
2026/09/11 11:56:18.548, 1, 0, 97871, 0, 74.61
2026/09/11 11:56:18.548, 2, 0, 97871, 0, 73.55
2026/09/11 11:56:18.549, 3, 0, 97871, 0, 74.19
2026/09/11 11:56:18.749, 0, 0, 97871, 0, 73.34
2026/09/11 11:56:18.749, 1, 0, 97871, 0, 74.62
2026/09/11 11:56:18.749, 2, 0, 97871, 0, 73.56
2026/09/11 11:56:18.749, 3, 0, 97871, 0, 74.21
2026/09/11 11:56:18.949, 0, 0, 97871, 0, 73.36
2026/09/11 11:56:18.949, 1, 0, 97871, 0, 74.61
2026/09/11 11:56:18.949, 2, 0, 97871, 0, 73.56
2026/09/11 11:56:18.949, 3, 0, 97871, 0, 74.13
2026/09/11 11:56:19.149, 0, 0, 97871, 0, 73.34
2026/09/11 11:56:19.149, 1, 0, 97871, 0, 74.61
2026/09/11 11:56:19.149, 2, 0, 97871, 0, 73.53
2026/09/11 11:56:19.149, 3, 0, 97871, 0, 74.17
2026/09/11 11:56:19.350, 0, 0, 97871, 0, 73.34
2026/09/11 11:56:19.350, 1, 0, 97871, 0, 74.59
2026/09/11 11:56:19.350, 2, 0, 97871, 0, 73.51
2026/09/11 11:56:19.350, 3, 0, 97871, 0, 74.18
2026/09/11 11:56:19.550, 0, 0, 97871, 0, 73.37
2026/09/11 11:56:19.550, 1, 0, 97871, 0, 74.55
2026/09/11 11:56:19.550, 2, 0, 97871, 0, 73.50
2026/09/11 11:56:19.550, 3, 0, 97871, 0, 74.18
2026/09/11 11:56:19.750, 0, 0, 97871, 0, 73.41
2026/09/11 11:56:19.750, 1, 0, 97871, 0, 74.56
2026/09/11 11:56:19.750, 2, 0, 97871, 0, 73.50
2026/09/11 11:56:19.750, 3, 0, 97871, 0, 74.15
2026/09/11 11:56:19.951, 0, 0, 97871, 0, 73.39
2026/09/11 11:56:19.951, 1, 0, 97871, 0, 74.54
2026/09/11 11:56:19.951, 2, 0, 97871, 0, 73.53
2026/09/11 11:56:19.951, 3, 0, 97871, 0, 74.18
2026/09/11 11:56:20.151, 0, 0, 97871, 0, 73.40
2026/09/11 11:56:20.151, 1, 0, 97871, 0, 74.53
2026/09/11 11:56:20.151, 2, 0, 97871, 0, 73.56
2026/09/11 11:56:20.151, 3, 0, 97871, 0, 74.19
2026/09/11 11:56:20.352, 0, 0, 97871, 0, 73.43
2026/09/11 11:56:20.352, 1, 0, 97871, 0, 74.54
2026/09/11 11:56:20.352, 2, 0, 97871, 0, 73.58
2026/09/11 11:56:20.352, 3, 0, 97871, 0, 74.21
2026/09/11 11:56:20.553, 0, 0, 97871, 0, 73.45
2026/09/11 11:56:20.553, 1, 0, 97871, 0, 74.56
2026/09/11 11:56:20.553, 2, 0, 97871, 0, 73.58
2026/09/11 11:56:20.553, 3, 0, 97871, 0, 74.18
2026/09/11 11:56:20.753, 0, 0, 97871, 0, 73.39
2026/09/11 11:56:20.753, 1, 0, 97871, 0, 74.55
2026/09/11 11:56:20.753, 2, 0, 97871, 0, 73.59
2026/09/11 11:56:20.753, 3, 0, 97871, 0, 74.19
2026/09/11 11:56:20.953, 0, 0, 97871, 0, 73.39
2026/09/11 11:56:20.953, 1, 0, 97871, 0, 74.55
2026/09/11 11:56:20.953, 2, 0, 97871, 0, 73.55
2026/09/11 11:56:20.953, 3, 0, 97871, 0, 74.21
2026/09/11 11:56:21.154, 0, 0, 97871, 0, 73.38
2026/09/11 11:56:21.154, 1, 0, 97871, 0, 74.57
2026/09/11 11:56:21.154, 2, 0, 97871, 0, 73.53
2026/09/11 11:56:21.154, 3, 0, 97871, 0, 74.22
2026/09/11 11:56:21.354, 0, 0, 97871, 0, 73.35
2026/09/11 11:56:21.354, 1, 0, 97871, 0, 74.55
2026/09/11 11:56:21.354, 2, 0, 97871, 0, 73.51
2026/09/11 11:56:21.354, 3, 0, 97871, 0, 74.19
2026/09/11 11:56:21.554, 0, 0, 97871, 0, 73.32
